0,r450binterPolitRcodes,politicasSortedReasonCodeTable
0,r450binterPolitRcodes,politicasSortedReasonCodeTable
0,r450binterPolitRcodes,politicasSortedReasonCodeTable
0,r450binterPolitRcodes,politicasSortedReasonCodeTable
0,r450binterPolitRcodes,politicasSortedReasonCodeTable
0,r450binterPolitRcodes,politicasSortedReasonCodeTable
0,r450binterPolitRcodes,politicasSortedReasonCodeTable
0,r450binterPolitRcodes,politicasSortedReasonCodeTable
0,r450binterPolitRcodes,politicasSortedReasonCodeTable
0,r450binterPolitRcodes,politicasSortedReasonCodeTable
0,r450binterPolitRcodes,politicasSortedReasonCodeTable
0,r450binterPolitRcodes,politicasSortedReasonCodeTable
0,r450binterPolitRcodes,politicasSortedReasonCodeTable
0,r450binterPolitRcodes,politicasSortedReasonCodeTable
0,r450binterPolitRcodes,politicasSortedReasonCodeTable
0,r450binterPolitRcodes,politicasSortedReasonCodeTable
0,r450binterPolitRcodes,politicasSortedReasonCodeTable
0,r450binterPolitRcodes,politicasSortedReasonCodeTable
0,r1367binterScoreCliente,scoreCliente
0,r1289binterConsolScore,scoreRiesgoConsolidacionScore
0,r1298binterRefinScore,scoreRiesgoFinanciamientoScore
